"bill_id","sub_id","bill_date","bill_year","bill_month","billing_month","period_start","period_end","billed_amount","bill_status","_leakage_flag","first_name","last_name","phone","region","signup_date","subscriber_status","plan_id","plan_name","monthly_fee","plan_data_gb","plan_voice_min","total_data_mb","total_voice_min","total_sms","_data_flag","_data_utilization_pct","ticket_count","open_ticket_count","_resolution_flag","avg_days_to_resolve","churn_date","churn_reason","has_churned"
2119,1185,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",35.00,"Paid","OK","Michelle","Clark","555-559606","Southeast","2022-12-08","Active","PL002","Standard",35.00,15,300,23578,1477,168,"OVER_ALLOWANCE",153.5,NULL,NULL,NULL,NULL,NULL,NULL,False
2118,1185,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",35.00,"Paid","OK","Michelle","Clark","555-559606","Southeast","2022-12-08","Active","PL002","Standard",35.00,15,300,13463,1121,201,"WITHIN_ALLOWANCE",87.6,NULL,NULL,NULL,NULL,NULL,NULL,False
2121,1186,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",20.00,"Overdue","REVENUE_LEAK","Ashley","Gonzalez","555-198629","West","2023-04-20","Active","PL001","Starter",20.00,5,100,22757,79,0,"OVER_ALLOWANCE",444.5,NULL,NULL,NULL,NULL,NULL,NULL,False
2120,1186,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",20.00,"Paid","OK","Ashley","Gonzalez","555-198629","West","2023-04-20","Active","PL001","Starter",20.00,5,100,21351,306,217,"OVER_ALLOWANCE",417.0,NULL,NULL,NULL,NULL,NULL,NULL,False
2123,1187,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",50.00,"Paid","OK","Charles","Smith","555-436428","West","2021-02-16","Active","PL003","Plus",50.00,30,600,4913,1002,109,"WITHIN_ALLOWANCE",16.0,NULL,NULL,NULL,NULL,NULL,NULL,False
2122,1187,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",50.00,"Paid","OK","Charles","Smith","555-436428","West","2021-02-16","Active","PL003","Plus",50.00,30,600,23312,1187,242,"WITHIN_ALLOWANCE",75.9,NULL,NULL,NULL,NULL,NULL,NULL,False
2125,1188,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",35.00,"Paid","OK","Steven","Wilson","555-691873","Northeast","2023-12-05","Active","PL002","Standard",35.00,15,300,27585,1128,37,"OVER_ALLOWANCE",179.6,NULL,NULL,NULL,NULL,NULL,NULL,False
2124,1188,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",35.00,"Paid","OK","Steven","Wilson","555-691873","Northeast","2023-12-05","Active","PL002","Standard",35.00,15,300,7892,923,219,"WITHIN_ALLOWANCE",51.4,NULL,NULL,NULL,NULL,NULL,NULL,False
2126,1190,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",90.00,"Paid","OK","Chris","Jones","555-250480","Northeast","2024-10-21","Cancelled","PL005","Family",90.00,120,2000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-11-24","Coverage",True
2128,1191,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",20.00,"Paid","OK","Matthew","White","555-284546","Southwest","2022-12-02","Active","PL001","Starter",20.00,5,100,11914,1375,133,"OVER_ALLOWANCE",232.7,NULL,NULL,NULL,NULL,NULL,NULL,False
2127,1191,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",20.00,"Paid","OK","Matthew","White","555-284546","Southwest","2022-12-02","Active","PL001","Starter",20.00,5,100,21262,76,71,"OVER_ALLOWANCE",415.3,NULL,NULL,NULL,NULL,NULL,NULL,False
2130,1192,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",35.00,"Paid","OK","Ryan","Adams","555-712237","Southeast","2024-07-15","Active","PL002","Standard",35.00,15,300,2240,372,14,"WITHIN_ALLOWANCE",14.6,NULL,NULL,NULL,NULL,NULL,NULL,False
2129,1192,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",35.00,"Paid","OK","Ryan","Adams","555-712237","Southeast","2024-07-15","Active","PL002","Standard",35.00,15,300,8411,1310,67,"WITHIN_ALLOWANCE",54.8,NULL,NULL,NULL,NULL,NULL,NULL,False
2132,1193,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",35.00,"Paid","OK","Laura","Jones","555-841758","Midwest","2022-09-28","Active","PL002","Standard",35.00,15,300,25341,565,55,"OVER_ALLOWANCE",165.0,NULL,NULL,NULL,NULL,NULL,NULL,False
2131,1193,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",35.00,"Unpaid","REVENUE_LEAK","Laura","Jones","555-841758","Midwest","2022-09-28","Active","PL002","Standard",35.00,15,300,3440,713,213,"WITHIN_ALLOWANCE",22.4,NULL,NULL,NULL,NULL,NULL,NULL,False
2134,1194,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",35.00,"Paid","OK","Steven","Johnson","555-982991","Southeast","2022-01-20","Active","PL002","Standard",35.00,15,300,3372,138,245,"WITHIN_ALLOWANCE",22.0,NULL,NULL,NULL,NULL,NULL,NULL,False
2133,1194,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",35.00,"Paid","OK","Steven","Johnson","555-982991","Southeast","2022-01-20","Active","PL002","Standard",35.00,15,300,17082,722,40,"OVER_ALLOWANCE",111.2,NULL,NULL,NULL,NULL,NULL,NULL,False
2136,1195,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",90.00,"Paid","OK","Cynthia","Lopez","555-838043","Northeast","2025-08-29","Active","PL005","Family",90.00,120,2000,25199,1145,86,"WITHIN_ALLOWANCE",20.5,1,1,"OPEN_NO_RESOLUTION",NULL,NULL,NULL,False
2135,1195,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",90.00,"Paid","OK","Cynthia","Lopez","555-838043","Northeast","2025-08-29","Active","PL005","Family",90.00,120,2000,13509,997,246,"WITHIN_ALLOWANCE",11.0,NULL,NULL,NULL,NULL,NULL,NULL,False
2138,1196,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",20.00,"Paid","OK","Karen","Martinez","555-653109","Northeast","2024-10-30","Active","PL001","Starter",20.00,5,100,1222,1331,256,"WITHIN_ALLOWANCE",23.9,1,1,"OPEN_NO_RESOLUTION",NULL,NULL,NULL,False
2137,1196,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",20.00,"Paid","OK","Karen","Martinez","555-653109","Northeast","2024-10-30","Active","PL001","Starter",20.00,5,100,332,1474,68,"WITHIN_ALLOWANCE",6.5,NULL,NULL,NULL,NULL,NULL,NULL,False
2140,1197,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",20.00,"Paid","OK","Rebecca","Jackson","555-415263","Northeast","2021-08-16","Active","PL001","Starter",20.00,5,100,10037,718,284,"OVER_ALLOWANCE",196.0,NULL,NULL,NULL,NULL,NULL,NULL,False
2139,1197,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",20.00,"Paid","OK","Rebecca","Jackson","555-415263","Northeast","2021-08-16","Active","PL001","Starter",20.00,5,100,8468,1390,242,"OVER_ALLOWANCE",165.4,NULL,NULL,NULL,NULL,NULL,NULL,False
2142,1198,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",35.00,"Overdue","REVENUE_LEAK","Anthony","Scott","555-760368","Midwest","2023-04-26","Active","PL002","Standard",35.00,15,300,8777,625,89,"WITHIN_ALLOWANCE",57.1,NULL,NULL,NULL,NULL,NULL,NULL,False
2141,1198,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",35.00,"Paid","OK","Anthony","Scott","555-760368","Midwest","2023-04-26","Active","PL002","Standard",35.00,15,300,7420,461,112,"WITHIN_ALLOWANCE",48.3,NULL,NULL,NULL,NULL,NULL,NULL,False
2143,1199,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",35.00,"Paid","OK","Kevin","Sanchez","555-438249","Southeast","2022-03-01","Cancelled","PL002","Standard",35.00,15,300,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-11-07","Moving",True
2145,1200,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",35.00,"Paid","OK","Emily","Taylor","555-458107","Northeast","2024-09-17","Active","PL002","Standard",35.00,15,300,9741,414,21,"WITHIN_ALLOWANCE",63.4,NULL,NULL,NULL,NULL,NULL,NULL,False
2144,1200,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",35.00,"Overdue","REVENUE_LEAK","Emily","Taylor","555-458107","Northeast","2024-09-17","Active","PL002","Standard",35.00,15,300,16583,34,152,"OVER_ALLOWANCE",108.0,NULL,NULL,NULL,NULL,NULL,NULL,False
2147,1201,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",120.00,"Paid","OK","Jessica","Allen","555-391805","Midwest","2022-05-10","Active","PL006","Unlimited Max",120.00,1000,3000,8224,361,94,"WITHIN_ALLOWANCE",0.8,NULL,NULL,NULL,NULL,NULL,NULL,False
2146,1201,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",120.00,"Unpaid","REVENUE_LEAK","Jessica","Allen","555-391805","Midwest","2022-05-10","Active","PL006","Unlimited Max",120.00,1000,3000,17210,956,237,"WITHIN_ALLOWANCE",1.7,NULL,NULL,NULL,NULL,NULL,NULL,False
2148,1202,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",20.00,"Paid","OK","Matthew","Adams","555-349834","West","2025-06-03","Suspended","PL001","Starter",20.00,5,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False
2150,1203,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",35.00,"Paid","OK","David","Green","555-836859","Midwest","2022-06-16","Active","PL002","Standard",35.00,15,300,24956,370,246,"OVER_ALLOWANCE",162.5,NULL,NULL,NULL,NULL,NULL,NULL,False
2149,1203,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",35.00,"Paid","OK","David","Green","555-836859","Midwest","2022-06-16","Active","PL002","Standard",35.00,15,300,11968,924,150,"WITHIN_ALLOWANCE",77.9,NULL,NULL,NULL,NULL,NULL,NULL,False
2152,1204,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",70.00,"Paid","OK","Melissa","King","555-257765","West","2022-10-23","Active","PL004","Premium",70.00,60,1200,2469,1436,21,"WITHIN_ALLOWANCE",4.0,NULL,NULL,NULL,NULL,NULL,NULL,False
2151,1204,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",70.00,"Paid","OK","Melissa","King","555-257765","West","2022-10-23","Active","PL004","Premium",70.00,60,1200,4725,699,204,"WITHIN_ALLOWANCE",7.7,NULL,NULL,NULL,NULL,NULL,NULL,False
2153,1205,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",50.00,"Unpaid","REVENUE_LEAK","Frank","White","555-831773","Southeast","2021-09-18","Cancelled","PL003","Plus",50.00,30,600,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-07-05","Competitor Offer",True
2155,1206,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",90.00,"Paid","OK","Matthew","Garcia","555-533325","West","2025-09-02","Active","PL005","Family",90.00,120,2000,11021,28,40,"WITHIN_ALLOWANCE",9.0,1,0,"RESOLVED",1.0,NULL,NULL,False
2154,1206,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",90.00,"Paid","OK","Matthew","Garcia","555-533325","West","2025-09-02","Active","PL005","Family",90.00,120,2000,27535,48,158,"WITHIN_ALLOWANCE",22.4,NULL,NULL,NULL,NULL,NULL,NULL,False
2157,1207,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",90.00,"Paid","OK","Cynthia","King","555-871001","Southwest","2022-04-26","Active","PL005","Family",90.00,120,2000,16841,1195,57,"WITHIN_ALLOWANCE",13.7,NULL,NULL,NULL,NULL,NULL,NULL,False
2156,1207,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",90.00,"Paid","OK","Cynthia","King","555-871001","Southwest","2022-04-26","Active","PL005","Family",90.00,120,2000,3853,1082,267,"WITHIN_ALLOWANCE",3.1,NULL,NULL,NULL,NULL,NULL,NULL,False
2159,1208,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",20.00,"Paid","OK","Brian","Hill","555-858317","Southeast","2024-07-31","Active","PL001","Starter",20.00,5,100,11944,992,162,"OVER_ALLOWANCE",233.3,1,0,"OPEN_NO_RESOLUTION",NULL,NULL,NULL,False
2158,1208,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",20.00,"Paid","OK","Brian","Hill","555-858317","Southeast","2024-07-31","Active","PL001","Starter",20.00,5,100,26496,1053,270,"OVER_ALLOWANCE",517.5,NULL,NULL,NULL,NULL,NULL,NULL,False
2161,1209,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",70.00,"Paid","OK","Frank","Davis","555-779859","Northeast","2024-05-22","Active","PL004","Premium",70.00,60,1200,2551,997,1,"WITHIN_ALLOWANCE",4.2,NULL,NULL,NULL,NULL,NULL,NULL,False
2160,1209,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",70.00,"Paid","OK","Frank","Davis","555-779859","Northeast","2024-05-22","Active","PL004","Premium",70.00,60,1200,16062,1471,39,"WITHIN_ALLOWANCE",26.1,NULL,NULL,NULL,NULL,NULL,NULL,False
2163,1210,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",20.00,"Paid","OK","Kevin","Hernandez","555-341897","West","2022-10-03","Active","PL001","Starter",20.00,5,100,3880,1287,130,"WITHIN_ALLOWANCE",75.8,NULL,NULL,NULL,NULL,NULL,NULL,False
2162,1210,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",20.00,"Paid","OK","Kevin","Hernandez","555-341897","West","2022-10-03","Active","PL001","Starter",20.00,5,100,27765,661,2,"OVER_ALLOWANCE",542.3,NULL,NULL,NULL,NULL,NULL,NULL,False
2165,1211,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",70.00,"Paid","OK","Sarah","Scott","555-163859","Southeast","2021-01-27","Active","PL004","Premium",70.00,60,1200,25674,1138,133,"WITHIN_ALLOWANCE",41.8,NULL,NULL,NULL,NULL,NULL,NULL,False
2164,1211,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",70.00,"Paid","OK","Sarah","Scott","555-163859","Southeast","2021-01-27","Active","PL004","Premium",70.00,60,1200,20066,490,116,"WITHIN_ALLOWANCE",32.7,NULL,NULL,NULL,NULL,NULL,NULL,False
2167,1212,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",120.00,"Paid","OK","Maria","Lewis","555-543319","Midwest","2021-08-18","Active","PL006","Unlimited Max",120.00,1000,3000,26130,1015,203,"WITHIN_ALLOWANCE",2.6,NULL,NULL,NULL,NULL,NULL,NULL,False
2166,1212,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",120.00,"Paid","OK","Maria","Lewis","555-543319","Midwest","2021-08-18","Active","PL006","Unlimited Max",120.00,1000,3000,4525,636,31,"WITHIN_ALLOWANCE",0.4,NULL,NULL,NULL,NULL,NULL,NULL,False
2169,1213,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",50.00,"Paid","OK","Edward","Flores","555-799890","Northeast","2022-04-10","Active","PL003","Plus",50.00,30,600,29580,1010,275,"WITHIN_ALLOWANCE",96.3,1,0,"OPEN_NO_RESOLUTION",NULL,NULL,NULL,False
2168,1213,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",50.00,"Unpaid","REVENUE_LEAK","Edward","Flores","555-799890","Northeast","2022-04-10","Active","PL003","Plus",50.00,30,600,20842,97,257,"WITHIN_ALLOWANCE",67.8,NULL,NULL,NULL,NULL,NULL,NULL,False
2171,1214,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",70.00,"Unpaid","REVENUE_LEAK","Matthew","Jackson","555-140960","West","2024-12-01","Active","PL004","Premium",70.00,60,1200,24801,1165,257,"WITHIN_ALLOWANCE",40.4,NULL,NULL,NULL,NULL,NULL,NULL,False
2170,1214,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",70.00,"Paid","OK","Matthew","Jackson","555-140960","West","2024-12-01","Active","PL004","Premium",70.00,60,1200,12664,1481,32,"WITHIN_ALLOWANCE",20.6,NULL,NULL,NULL,NULL,NULL,NULL,False
2173,1215,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",90.00,"Paid","OK","Justin","Adams","555-894667","Northeast","2024-01-23","Active","PL005","Family",90.00,120,2000,15867,499,124,"WITHIN_ALLOWANCE",12.9,NULL,NULL,NULL,NULL,NULL,NULL,False
2172,1215,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",90.00,"Paid","OK","Justin","Adams","555-894667","Northeast","2024-01-23","Active","PL005","Family",90.00,120,2000,3792,27,264,"WITHIN_ALLOWANCE",3.1,NULL,NULL,NULL,NULL,NULL,NULL,False
2175,1216,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",20.00,"Unpaid","REVENUE_LEAK","Paul","Rivera","555-413563","Midwest","2021-06-30","Active","PL001","Starter",20.00,5,100,14753,1248,139,"OVER_ALLOWANCE",288.1,NULL,NULL,NULL,NULL,NULL,NULL,False
2174,1216,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",20.00,"Paid","OK","Paul","Rivera","555-413563","Midwest","2021-06-30","Active","PL001","Starter",20.00,5,100,19255,572,77,"OVER_ALLOWANCE",376.1,NULL,NULL,NULL,NULL,NULL,NULL,False
2177,1217,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",50.00,"Paid","OK","Elizabeth","Thompson","555-181692","Northeast","2022-08-26","Active","PL003","Plus",50.00,30,600,22929,937,130,"WITHIN_ALLOWANCE",74.6,NULL,NULL,NULL,NULL,NULL,NULL,False
2176,1217,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",50.00,"Paid","OK","Elizabeth","Thompson","555-181692","Northeast","2022-08-26","Active","PL003","Plus",50.00,30,600,13207,741,236,"WITHIN_ALLOWANCE",43.0,NULL,NULL,NULL,NULL,NULL,NULL,False
2178,1218,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",70.00,"Overdue","REVENUE_LEAK","Frank","Clark","555-989516","Midwest","2023-05-20","Cancelled","PL004","Premium",70.00,60,1200,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-07-16","Price",True
2180,1220,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",70.00,"Paid","OK","Elizabeth","Ramirez","555-181191","Midwest","2023-02-17","Active","PL004","Premium",70.00,60,1200,27654,416,144,"WITHIN_ALLOWANCE",45.0,NULL,NULL,NULL,NULL,NULL,NULL,False
2179,1220,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",70.00,"Paid","OK","Elizabeth","Ramirez","555-181191","Midwest","2023-02-17","Active","PL004","Premium",70.00,60,1200,8445,545,300,"WITHIN_ALLOWANCE",13.7,NULL,NULL,NULL,NULL,NULL,NULL,False
2182,1221,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",90.00,"Paid","OK","Linda","Scott","555-259942","Midwest","2021-10-21","Active","PL005","Family",90.00,120,2000,3171,1171,182,"WITHIN_ALLOWANCE",2.6,NULL,NULL,NULL,NULL,NULL,NULL,False
2181,1221,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",90.00,"Paid","OK","Linda","Scott","555-259942","Midwest","2021-10-21","Active","PL005","Family",90.00,120,2000,18508,1261,260,"WITHIN_ALLOWANCE",15.1,NULL,NULL,NULL,NULL,NULL,NULL,False
2184,1222,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",20.00,"Paid","OK","Emily","White","555-354243","Southwest","2023-06-11","Active","PL001","Starter",20.00,5,100,9262,1325,177,"OVER_ALLOWANCE",180.9,NULL,NULL,NULL,NULL,NULL,NULL,False
2183,1222,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",20.00,"Paid","OK","Emily","White","555-354243","Southwest","2023-06-11","Active","PL001","Starter",20.00,5,100,2361,978,238,"WITHIN_ALLOWANCE",46.1,NULL,NULL,NULL,NULL,NULL,NULL,False
2186,1223,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",70.00,"Unpaid","REVENUE_LEAK","William","Rivera","555-537673","Southeast","2024-09-12","Active","PL004","Premium",70.00,60,1200,17765,1218,110,"WITHIN_ALLOWANCE",28.9,NULL,NULL,NULL,NULL,NULL,NULL,False
2185,1223,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",70.00,"Paid","OK","William","Rivera","555-537673","Southeast","2024-09-12","Active","PL004","Premium",70.00,60,1200,6390,296,33,"WITHIN_ALLOWANCE",10.4,NULL,NULL,NULL,NULL,NULL,NULL,False
2188,1224,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",20.00,"Paid","OK","Anthony","Lewis","555-723588","Northeast","2024-03-29","Active","PL001","Starter",20.00,5,100,14543,8,162,"OVER_ALLOWANCE",284.0,NULL,NULL,NULL,NULL,NULL,NULL,False
2187,1224,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",20.00,"Paid","OK","Anthony","Lewis","555-723588","Northeast","2024-03-29","Active","PL001","Starter",20.00,5,100,8809,1366,21,"OVER_ALLOWANCE",172.1,NULL,NULL,NULL,NULL,NULL,NULL,False
2190,1225,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",35.00,"Overdue","REVENUE_LEAK","Karen","Allen","555-879102","West","2024-03-26","Active","PL002","Standard",35.00,15,300,26260,1113,22,"OVER_ALLOWANCE",171.0,NULL,NULL,NULL,NULL,NULL,NULL,False
2189,1225,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",35.00,"Paid","OK","Karen","Allen","555-879102","West","2024-03-26","Active","PL002","Standard",35.00,15,300,8555,1437,249,"WITHIN_ALLOWANCE",55.7,NULL,NULL,NULL,NULL,NULL,NULL,False
2192,1226,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",20.00,"Unpaid","REVENUE_LEAK","Linda","White","555-878964","Southeast","2025-09-04","Active","PL001","Starter",20.00,5,100,16678,518,260,"OVER_ALLOWANCE",325.7,NULL,NULL,NULL,NULL,NULL,NULL,False
2191,1226,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",20.00,"Paid","OK","Linda","White","555-878964","Southeast","2025-09-04","Active","PL001","Starter",20.00,5,100,3315,444,97,"WITHIN_ALLOWANCE",64.7,NULL,NULL,NULL,NULL,NULL,NULL,False
2194,1227,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",50.00,"Paid","OK","Cynthia","Hall","555-211612","Midwest","2022-04-11","Active","PL003","Plus",50.00,30,600,9511,1465,190,"WITHIN_ALLOWANCE",31.0,NULL,NULL,NULL,NULL,NULL,NULL,False
2193,1227,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",50.00,"Paid","OK","Cynthia","Hall","555-211612","Midwest","2022-04-11","Active","PL003","Plus",50.00,30,600,1801,1441,266,"WITHIN_ALLOWANCE",5.9,NULL,NULL,NULL,NULL,NULL,NULL,False
2195,1228,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",120.00,"Paid","OK","Steven","Jackson","555-181005","Southwest","2022-07-02","Suspended","PL006","Unlimited Max",120.00,1000,3000,NULL,NULL,NULL,NULL,NULL,1,0,"RESOLVED",41.0,NULL,NULL,False
2197,1229,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",90.00,"Paid","OK","Kimberly","Carter","555-323827","Midwest","2025-04-12","Active","PL005","Family",90.00,120,2000,29310,184,300,"WITHIN_ALLOWANCE",23.9,NULL,NULL,NULL,NULL,NULL,NULL,False
2196,1229,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",90.00,"Paid","OK","Kimberly","Carter","555-323827","Midwest","2025-04-12","Active","PL005","Family",90.00,120,2000,9834,365,265,"WITHIN_ALLOWANCE",8.0,NULL,NULL,NULL,NULL,NULL,NULL,False
2199,1230,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",50.00,"Paid","OK","Laura","Anderson","555-341680","Midwest","2025-04-16","Active","PL003","Plus",50.00,30,600,23156,1409,251,"WITHIN_ALLOWANCE",75.4,NULL,NULL,NULL,NULL,NULL,NULL,False
2198,1230,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",50.00,"Paid","OK","Laura","Anderson","555-341680","Midwest","2025-04-16","Active","PL003","Plus",50.00,30,600,21754,194,41,"WITHIN_ALLOWANCE",70.8,NULL,NULL,NULL,NULL,NULL,NULL,False
2201,1231,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",90.00,"Paid","OK","Rebecca","Garcia","555-850089","Northeast","2021-02-24","Active","PL005","Family",90.00,120,2000,24958,1448,130,"WITHIN_ALLOWANCE",20.3,NULL,NULL,NULL,NULL,NULL,NULL,False
2200,1231,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",90.00,"Paid","OK","Rebecca","Garcia","555-850089","Northeast","2021-02-24","Active","PL005","Family",90.00,120,2000,3845,1002,127,"WITHIN_ALLOWANCE",3.1,NULL,NULL,NULL,NULL,NULL,NULL,False
2203,1232,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",70.00,"Paid","OK","James","Baker","555-231647","Midwest","2023-04-26","Active","PL004","Premium",70.00,60,1200,19890,512,283,"WITHIN_ALLOWANCE",32.4,NULL,NULL,NULL,NULL,NULL,NULL,False
